1456685715,43.161755,-70.969734,55.5,0.75
1456685720,43.16173,-70.96978,52.7,0.75
1456685724,43.161705,-70.96981,51.8,0.75
1456685727,43.161686,-70.96984,49.4,1.0
1456685731,43.161648,-70.969864,50.0,0.75
1456685735,43.161625,-70.96989,49.9,0.0
1456685745,43.16163,-70.969894,53.2,0.0
1456685773,43.16161,-70.96985,51.3,1.0
1456685780,43.16158,-70.96984,51.5,0.0
1456685791,43.161602,-70.96986,51.4,0.5
1456685794,43.161636,-70.969864,50.6,1.0
1456685802,43.161674,-70.96985,53.6,1.0
1456685805,43.16169,-70.9698,54.0,1.0
1456685809,43.16172,-70.969765,53.4,1.25
1456685812,43.161747,-70.969734,52.9,1.0
1456685816,43.161766,-70.969696,52.7,1.25
1456685819,43.161804,-70.96971,52.4,1.5
1456685822,43.16183,-70.96971,53.2,1.0
1456685825,43.161858,-70.96972,53.2,1.0
1456685828,43.161892,-70.969734,51.6,1.0
1456685831,43.161915,-70.96974,51.4,0.75
1456685837,43.16194,-70.969765,52.2,0.0
1456685845,43.161964,-70.96978,51.0,0.5
1456685849,43.16199,-70.969795,51.1,0.75
1456685854,43.162014,-70.96983,51.3,1.0
1456685858,43.16205,-70.96983,50.6,1.0
1456685862,43.162086,-70.96984,49.2,1.25
1456685866,43.16212,-70.969864,47.0,1.0
1456685871,43.16215,-70.9699,47.3,1.0
1456685874,43.162193,-70.96989,46.6,1.5
1456685880,43.162224,-70.96984,44.2,0.5
1456685885,43.16226,-70.969795,44.9,0.75
1456685893,43.162296,-70.96975,45.7,0.0
1456685901,43.162342,-70.969734,45.7,1.0
1456685904,43.162395,-70.96971,46.0,0.0
1456685916,43.16244,-70.969666,46.5,0.75
1456685923,43.16249,-70.96956,43.5,0.75
1456685930,43.1625,-70.96945,42.1,1.25
1456685935,43.162506,-70.96936,42.4,1.0
1456685939,43.162506,-70.96929,46.1,0.0
1456685951,43.16253,-70.96921,44.9,1.0
1456685956,43.16255,-70.969124,40.9,0.5
1456685962,43.16257,-70.969025,36.9,0.5
1456685966,43.162567,-70.96893,37.9,1.0
1456685972,43.162575,-70.96884,37.1,0.75
1456685976,43.162594,-70.96876,35.6,0.75
1456685981,43.16261,-70.968666,36.9,1.0
1456685987,43.16262,-70.968575,36.5,0.75
1456685990,43.162624,-70.968506,37.9,1.0
1456685994,43.162617,-70.96844,38.9,0.75
1456685999,43.162613,-70.96836,38.7,0.75
1456686004,43.162636,-70.96831,41.0,0.75
1456686008,43.16266,-70.96825,37.4,0.75
1456686013,43.162663,-70.96818,38.0,0.5
1456686017,43.16267,-70.96811,37.8,0.75
1456686021,43.162678,-70.96805,36.6,1.0
1456686026,43.162663,-70.96799,33.7,0.75
1456686033,43.16268,-70.967896,32.7,1.0
1456686037,43.162674,-70.96782,34.5,0.75
1456686043,43.162685,-70.967735,37.6,0.5
1456686048,43.162704,-70.96766,38.7,0.75
1456686051,43.16273,-70.96762,39.7,1.0
1456686055,43.162727,-70.96757,40.3,0.75
1456686059,43.162743,-70.9675,40.8,1.0
1456686064,43.162746,-70.96744,40.0,0.75
1456686068,43.16277,-70.96739,39.7,0.75
1456686071,43.162777,-70.967354,40.6,1.0
1456686074,43.16279,-70.96731,39.6,0.75
1456686078,43.162785,-70.96725,39.2,0.75
1456686083,43.16278,-70.96719,37.7,0.75
1456686094,43.16276,-70.96714,39.1,0.5
1456686100,43.162746,-70.967094,39.2,0.0
1456686122,43.16273,-70.967094,42.7,0.0
1456686130,43.162743,-70.96703,41.8,0.75
1456686135,43.162727,-70.966995,41.5,0.75
1456686140,43.162727,-70.96695,40.9,0.5
1456686148,43.162743,-70.96689,40.2,0.75
1456686151,43.16276,-70.966835,38.0,1.0
1456686154,43.16279,-70.9668,34.8,0.75
1456686158,43.16281,-70.966736,34.0,0.75
1456686162,43.162827,-70.96667,34.7,1.5
1456686168,43.162853,-70.96659,34.4,1.0
1456686174,43.162888,-70.966545,35.9,0.75
1456686179,43.162903,-70.96648,37.6,0.25
1456686183,43.162952,-70.966446,35.8,0.75
1456686187,43.16298,-70.96639,35.4,0.5
1456686192,43.163006,-70.96634,34.7,0.5
1456686200,43.163048,-70.96632,33.6,0.75
1456686206,43.16307,-70.96625,34.6,0.75
1456686211,43.163086,-70.96617,35.5,1.0
1456686216,43.16315,-70.966125,36.0,1.25
1456686221,43.163185,-70.966064,39.3,1.0
1456686230,43.16322,-70.96606,38.9,0.0
1456686241,43.163258,-70.96604,38.3,0.5
1456686245,43.16331,-70.96601,40.8,1.0
1456686249,43.163353,-70.96596,42.4,0.75
1456686253,43.163406,-70.96593,41.8,0.5
1456686258,43.163452,-70.965935,38.9,0.5
1456686263,43.163498,-70.965935,39.2,0.5
1456686266,43.163532,-70.965904,40.1,0.75
1456686336,43.16361,-70.96586,43.2,0.5
1456686354,43.163673,-70.96579,43.6,0.0
1456686364,43.163723,-70.9657,42.9,0.75
1456686424,43.163807,-70.96568,41.1,1.0
1456686445,43.1638,-70.965546,43.9,0.0
1456686483,43.1638,-70.96555,47.2,0.0
1456686506,43.163807,-70.96556,44.2,0.5
1456686587,43.163826,-70.965515,41.8,1.0
1456686593,43.163815,-70.965454,42.1,0.75
1456686607,43.16383,-70.965485,37.5,1.0
1456686611,43.16384,-70.96553,37.3,0.5
1456686615,43.163834,-70.96558,40.8,0.75
1456686619,43.163857,-70.96563,38.9,0.5
1456686629,43.163837,-70.96567,45.0,0.25
1456686632,43.163815,-70.96565,46.5,0.75
1456686636,43.163784,-70.96567,47.7,0.75
1456686640,43.163757,-70.96569,47.1,0.75
1456686645,43.16373,-70.96572,47.7,0.5
1456686658,43.16368,-70.96582,43.8,0.75
1456686670,43.1636,-70.965866,48.3,0.75
1456686683,43.163548,-70.96591,48.0,0.0
1456686687,43.163513,-70.96593,47.6,0.0
1456686691,43.163486,-70.96596,47.6,0.75
1456686695,43.163452,-70.96597,46.4,0.75
1456686700,43.16341,-70.965996,44.0,1.0
1456686704,43.163376,-70.96601,45.2,0.5
1456686710,43.163334,-70.965996,44.8,0.5
1456686715,43.1633,-70.966034,46.1,0.5
1456686719,43.163258,-70.966064,45.8,1.0
1456686722,43.163235,-70.96607,46.3,0.75
1456686725,43.163193,-70.96608,46.3,1.0
1456686729,43.16316,-70.96611,44.0,1.0
1456686733,43.16315,-70.96615,45.3,0.5
1456686737,43.163124,-70.96618,46.8,0.75
1456686740,43.163097,-70.9662,48.7,0.75
1456686743,43.163074,-70.96624,48.2,1.0
1456686751,43.163017,-70.96634,50.2,1.0
1456686754,43.163,-70.96637,50.7,1.0
1456686757,43.16297,-70.96641,50.2,0.75
1456686761,43.162937,-70.96644,48.3,0.75
1456686764,43.16292,-70.966484,45.5,1.0
1456686767,43.16289,-70.96652,45.5,0.75
1456686770,43.162876,-70.96656,44.7,1.25
1456686774,43.16284,-70.96661,43.2,1.0
1456686777,43.162827,-70.96665,43.5,0.75
1456686780,43.1628,-70.96668,44.3,0.75
1456686783,43.162792,-70.96672,44.4,0.75
1456686786,43.16278,-70.96677,44.2,1.25
1456686789,43.162758,-70.966805,45.3,1.0
1456686795,43.162754,-70.96686,48.0,0.75
1456686799,43.16276,-70.9669,47.1,0.75
1456686802,43.162777,-70.96695,46.4,0.5
1456686806,43.162777,-70.96699,45.3,0.0
1456686812,43.16278,-70.96705,43.6,0.5
1456686824,43.16276,-70.96717,44.7,1.25
1456686831,43.16276,-70.96729,42.1,1.25
1456686838,43.16274,-70.9674,42.4,1.5
1456686841,43.162724,-70.96745,42.5,1.25
1456686844,43.162716,-70.96749,42.2,1.0
1456686847,43.162697,-70.96752,39.7,0.5
1456686851,43.16268,-70.96755,39.0,1.0
1456686856,43.16269,-70.96762,36.5,0.75
1456686860,43.162704,-70.96766,37.2,0.5
1456686863,43.1627,-70.96772,37.3,1.0
1456686869,43.16269,-70.96778,39.7,0.5
1456686874,43.162666,-70.96784,38.6,0.75
1456686879,43.162685,-70.967896,40.2,0.0
1456686883,43.162674,-70.96794,42.9,1.0
1456686887,43.162678,-70.96802,44.7,1.0
1456686890,43.162666,-70.968056,45.3,0.5
1456686893,43.162666,-70.9681,45.7,0.75
1456686896,43.16267,-70.96815,45.5,1.0
1456686900,43.16266,-70.96821,46.0,1.0
1456686904,43.162663,-70.96829,46.6,0.5
1456686908,43.162678,-70.96835,47.5,0.75
1456686911,43.162666,-70.968414,47.1,1.0
1456686915,43.162663,-70.96846,46.8,1.25
1456686919,43.162663,-70.968506,47.3,0.75
1456686921,43.162666,-70.968544,47.4,1.0
1456686925,43.16265,-70.96859,51.7,0.5
1456686930,43.162636,-70.968636,51.0,0.5
1456686935,43.162643,-70.96871,49.7,1.25
1456686939,43.162632,-70.96879,49.6,1.25
1456686948,43.16259,-70.9689,44.8,0.5
1456686951,43.16258,-70.96896,46.9,1.0
1456686955,43.162586,-70.96902,47.5,0.75
1456686961,43.16258,-70.96907,42.5,0.5
1456686966,43.162575,-70.96914,42.6,0.75
1456686971,43.162563,-70.96921,43.4,0.25
1456686976,43.162567,-70.96928,44.6,0.75
1456686979,43.162575,-70.96934,41.5,1.25
1456686982,43.16259,-70.96938,40.2,1.0
1456686986,43.162594,-70.96943,35.2,1.0
1456686989,43.162594,-70.96949,36.3,1.0
1456686993,43.16258,-70.96955,37.3,0.5
1456686997,43.16255,-70.969604,37.3,1.0
1456686999,43.162525,-70.96964,41.7,1.0
1456687001,43.1625,-70.96965,43.3,1.75
1456687004,43.16246,-70.96969,43.9,1.25
1456687006,43.162434,-70.969696,44.8,0.75
1456687009,43.1624,-70.96972,44.1,1.5
1456687013,43.16236,-70.96975,47.9,1.0
1456687016,43.16233,-70.969765,48.1,1.0
1456687020,43.162304,-70.9698,47.6,1.0
1456687024,43.16229,-70.96985,49.4,1.0
1456687029,43.162247,-70.96988,47.6,1.0
1456687033,43.16221,-70.96986,47.7,0.0
1456687042,43.162167,-70.96984,48.1,1.0
1456687047,43.16212,-70.96985,45.7,1.0
1456687051,43.16208,-70.96986,44.2,0.75
1456687054,43.162037,-70.96985,45.6,1.5
1456687059,43.16201,-70.969826,45.4,0.75
1456687063,43.162003,-70.96977,47.1,1.25
1456687067,43.161995,-70.96973,47.1,0.75
1456687071,43.16198,-70.96968,48.3,1.25
1456687074,43.161957,-70.96965,49.7,1.0
1456687077,43.161938,-70.96962,48.9,1.0
1456687080,43.161915,-70.96959,49.9,1.0
1456687083,43.16189,-70.96957,50.4,1.0
1456687088,43.161858,-70.969574,50.8,0.75
1456687091,43.161842,-70.96961,51.1,1.75
1456687093,43.16183,-70.96964,51.6,1.25
1456687096,43.161808,-70.96968,51.0,1.25
1456687099,43.16178,-70.96971,50.6,1.25
1456687102,43.161755,-70.96974,51.1,1.0
1456687106,43.161728,-70.96977,48.7,1.25
1456687109,43.1617,-70.9698,48.6,1.25
1456687112,43.161674,-70.96984,47.8,1.0
1456687115,43.16165,-70.96988,49.0,1.25
1456687118,43.16163,-70.96991,51.1,1.25
1456687121,43.161606,-70.96994,51.2,1.0
1456687124,43.161583,-70.96996,50.7,1.0
1456687129,43.161575,-70.97002,49.4,1.25
1456687132,43.161575,-70.970055,49.5,1.0
1456687135,43.161594,-70.9701,48.1,1.0
1456687138,43.16161,-70.97013,47.7,1.25
1456687141,43.161602,-70.97018,46.6,1.25
1456687144,43.16158,-70.970215,46.2,1.5
1456687147,43.161552,-70.970245,46.0,1.75
1456687150,43.16152,-70.97027,46.2,1.5
1456687152,43.16151,-70.97031,45.6,1.5
1456687156,43.161507,-70.97036,44.6,1.25
1456687158,43.16152,-70.9704,44.5,1.5
1456687162,43.161533,-70.970436,44.7,1.0
1456687165,43.16156,-70.970474,44.9,1.25
1456687168,43.161594,-70.970505,45.3,1.25
1456687171,43.16161,-70.97054,45.7,1.25
1456687174,43.16163,-70.97058,44.4,1.25
1456687177,43.16164,-70.97062,44.8,1.5
1456687180,43.16165,-70.97065,42.9,1.25
1456687183,43.161663,-70.970695,41.8,1.0
1456687193,43.161655,-70.97074,38.9,1.25
1456687195,43.161663,-70.97078,37.0,1.75
1456687198,43.161674,-70.970825,36.6,1.25
1456687202,43.16169,-70.97089,37.7,1.0
1456687205,43.161713,-70.97091,37.5,1.0
1456687208,43.161736,-70.97095,38.6,1.0
1456687213,43.161762,-70.97098,38.8,1.0
1456687216,43.161777,-70.97102,39.0,1.0
1456687219,43.161793,-70.971054,37.2,1.25
1456687223,43.16181,-70.9711,36.8,1.25
1456687226,43.161842,-70.97112,35.3,1.25
1456687228,43.161865,-70.971146,34.4,1.25
1456687231,43.161877,-70.97118,34.9,1.25
1456687234,43.1619,-70.97123,34.5,1.25
1456687237,43.1619,-70.97127,35.2,1.0
1456687241,43.161922,-70.971306,34.4,1.0
1456687244,43.161945,-70.97135,33.9,1.0
1456687248,43.161953,-70.9714,33.5,1.0
1456687253,43.161972,-70.97144,33.1,1.25
1456687258,43.161987,-70.971504,34.9,1.25
1456687261,43.162018,-70.971535,36.5,1.0
1456687265,43.162037,-70.971565,37.7,0.75
1456687268,43.162037,-70.97161,38.0,1.25
1456687270,43.162045,-70.97164,37.8,1.25
1456687273,43.162045,-70.97169,36.6,1.0
1456687276,43.162033,-70.97173,39.0,1.25
1456687279,43.16203,-70.97178,38.7,1.0
1456687283,43.16201,-70.971825,40.1,1.75
1456687285,43.161995,-70.97186,40.6,1.25
1456687287,43.16198,-70.97189,41.3,1.25
1456687291,43.161953,-70.97194,41.8,1.25
1456687294,43.16193,-70.97197,42.6,1.25
1456687297,43.161896,-70.97199,42.8,1.25
1456687300,43.16187,-70.972015,43.0,1.0
1456687302,43.16184,-70.97202,44.0,1.5
1456687305,43.161804,-70.97203,43.8,1.0
1456687308,43.161766,-70.97203,43.5,1.5
1456687310,43.161743,-70.97203,39.3,1.5
1456687314,43.161705,-70.97204,39.2,1.0
1456687317,43.16168,-70.97203,39.7,1.0
1456687323,43.161674,-70.972046,42.9,0.0
1456687343,43.16166,-70.97207,39.3,1.0
1456687357,43.16165,-70.97208,43.1,0.0
1456687430,43.16163,-70.97205,46.3,1.25
1456687432,43.161606,-70.97202,45.7,1.25
1456687434,43.161583,-70.972,45.5,1.25
1456687437,43.161556,-70.97196,45.7,1.25
