1456684083,43.15848,-70.97522,-78
1456684086,43.1585,-70.9752,-84
1456684088,43.158512,-70.97516,-69
1456684092,43.15854,-70.97515,-77
1456684095,43.158573,-70.97513,-67
1456684098,43.1586,-70.9751,-83
1456684100,43.15863,-70.97508,-78
1456684103,43.15867,-70.975075,-73
1456684106,43.1587,-70.97505,-70
1456684110,43.158726,-70.97504,-78
1456684112,43.158768,-70.97502,-73
1456684115,43.1588,-70.97501,-72
1456684118,43.158836,-70.97499,-72
1456684120,43.158863,-70.97496,-92
1456684122,43.158882,-70.97494,-73
1456684125,43.1589,-70.97491,-78
1456684128,43.15893,-70.97488,-74
1456684133,43.158955,-70.97484,-86
1456684138,43.15897,-70.97477,-72
1456684143,43.158985,-70.97472,-76
1456684148,43.158985,-70.974655,-79
1456684152,43.15898,-70.97459,-75
1456684158,43.15897,-70.97453,-75
1456684160,43.15895,-70.97446,-73
1456684163,43.158962,-70.97441,-76
1456684166,43.158978,-70.974365,-84
1456684169,43.158974,-70.97433,-81
1456684176,43.158985,-70.97428,-79
1456684180,43.159008,-70.97422,-76
1456684184,43.15901,-70.97416,-76
1456684189,43.159035,-70.9741,-87
1456684197,43.159035,-70.97404,-77
1456684203,43.159023,-70.973976,-70
1456684208,43.15903,-70.9739,-81
1456684212,43.159058,-70.97385,-83
1456684216,43.15905,-70.973816,-79
1456684221,43.15908,-70.97376,-76
1456684225,43.159096,-70.9737,-74
1456684229,43.159115,-70.97365,-82
1456684234,43.159115,-70.97358,-77
1456684243,43.159115,-70.97352,-79
1456684248,43.15915,-70.97345,-83
1456684252,43.159164,-70.97338,-84
1456684256,43.159172,-70.97331,-90
1456684260,43.159184,-70.97324,-97
1456684263,43.159184,-70.97319,-90
1456684266,43.159172,-70.97315,-91
1456684288,43.15915,-70.973114,-1000
1456684292,43.159115,-70.973076,-84
1456684296,43.159126,-70.97303,-82
1456684299,43.15916,-70.97299,-92
1456684302,43.159187,-70.972984,-88
1456684306,43.159214,-70.97296,-81
1456684309,43.15925,-70.97296,-80
1456684312,43.159283,-70.97297,-88
1456684318,43.159306,-70.97294,-83
1456684323,43.159344,-70.97294,-83
1456684326,43.159397,-70.97292,-91
1456684329,43.159424,-70.97291,-91
1456684333,43.159454,-70.972885,-90
1456684336,43.1595,-70.97286,-89
1456684339,43.159527,-70.97285,-87
1456684343,43.15956,-70.97285,-83
1456684347,43.1596,-70.97285,-90
1456684350,43.159634,-70.97285,-87
1456684353,43.159664,-70.97284,-92
1456684359,43.159695,-70.97284,-87
1456684367,43.159737,-70.97282,-98
1456684407,43.15973,-70.97279,-82
1456684411,43.15972,-70.972755,-75
1456684416,43.159714,-70.97272,-88
1456684421,43.159737,-70.97269,-83
1456684439,43.159767,-70.97268,-94
1456684478,43.159782,-70.972694,-87
1456684500,43.159775,-70.97266,-88
1456684502,43.159782,-70.97262,-90
1456684506,43.159794,-70.97258,-89
1456684508,43.159805,-70.97252,-96
1456684512,43.159813,-70.97248,-90
1456684514,43.15984,-70.97245,-95
1456684517,43.159843,-70.97241,-90
1456684519,43.159863,-70.97237,-91
1456684523,43.15987,-70.972336,-90
1456684527,43.159897,-70.9723,-97
1456684530,43.15991,-70.97225,-96
1456684533,43.15993,-70.97222,-92
1456684536,43.15995,-70.972176,-92
1456684538,43.159966,-70.972145,-94
1456684541,43.159977,-70.97211,-93
1456684545,43.159996,-70.97206,-94
1456684548,43.160004,-70.97201,-92
1456684552,43.16003,-70.97198,-94
1456684554,43.16005,-70.971924,-96
1456684558,43.16006,-70.97189,-96
1456684561,43.160053,-70.97185,-94
1456684565,43.160065,-70.9718,-94
1456684568,43.160076,-70.97177,-1000
1456684571,43.16009,-70.97173,-88
1456684573,43.1601,-70.97169,-97
1456684576,43.160095,-70.97164,-1000
1456684580,43.160107,-70.9716,-1000
1456684590,43.160126,-70.97154,-90
1456684592,43.16014,-70.97148,-94
1456684595,43.160152,-70.97144,-93
1456684599,43.16016,-70.971405,-98
1456684602,43.16016,-70.971344,-1000
1456684605,43.16017,-70.9713,-97
1456684607,43.160183,-70.97127,-93
1456684611,43.1602,-70.97123,-1000
1456684614,43.160206,-70.97119,-1000
1456684618,43.160233,-70.97115,-94
1456684622,43.160248,-70.9711,-96
1456684629,43.160275,-70.97108,-1000
1456684632,43.16029,-70.97104,-98
1456684635,43.1603,-70.971,-96
1456684640,43.160313,-70.97096,-93
1456684644,43.160328,-70.97091,-92
1456684651,43.160328,-70.97087,-90
1456684655,43.16035,-70.9708,-91
1456684660,43.16036,-70.97076,-96
1456684663,43.160362,-70.97071,-96
1456684667,43.16034,-70.970665,-98
1456684672,43.160343,-70.97062,-98
1456684678,43.160355,-70.970566,-1000
1456684684,43.16034,-70.97048,-98
1456684691,43.16034,-70.970406,-1000
1456684698,43.160355,-70.97032,-98
1456684704,43.16038,-70.97027,-97
1456684711,43.16041,-70.9702,-96
1456684724,43.16045,-70.97014,-92
1456684729,43.160503,-70.97014,-92
1456684747,43.16051,-70.970085,-92
1456684750,43.16055,-70.970085,-96
1456684753,43.160587,-70.97009,-1000
1456684756,43.160618,-70.970085,-97
1456684760,43.160656,-70.970085,-94
1456684764,43.16069,-70.970085,-98
1456684767,43.160717,-70.97007,-96
1456684770,43.160744,-70.97007,-1000
1456684773,43.16078,-70.97006,-98
1456684776,43.16081,-70.97005,-94
1456684781,43.160835,-70.97003,-1000
1456684787,43.160862,-70.97002,-98
1456684793,43.160892,-70.96999,-98
1456684800,43.16092,-70.96996,-1000
1456684804,43.160934,-70.96993,-1000
1456684815,43.160946,-70.96989,-1000
1456684817,43.160965,-70.96984,-97
1456684821,43.16098,-70.96981,-1000
1456684824,43.16099,-70.969765,-1000
1456684827,43.161003,-70.96973,-1000
1456684831,43.16102,-70.969696,-98
1456684852,43.161037,-70.969666,-97
1456684862,43.161034,-70.96963,-93
1456684865,43.161064,-70.96964,-94
1456684868,43.161083,-70.96968,-97
1456684872,43.161102,-70.96972,-93
1456684876,43.161125,-70.969765,-91
1456684881,43.161144,-70.96981,-96
1456684884,43.16116,-70.96985,-1000
1456684887,43.161175,-70.96989,-91
1456684891,43.16119,-70.96992,-88
1456684915,43.16121,-70.969955,-91
1456684919,43.16124,-70.96993,-90
1456684922,43.161255,-70.9699,-90
1456684926,43.16128,-70.96988,-96
1456684930,43.16131,-70.96984,-1000
1456684933,43.161343,-70.96981,-1000
1456684937,43.161358,-70.969765,-95
1456684941,43.161385,-70.96972,-98
1456684944,43.16142,-70.96969,-95
1456684948,43.16144,-70.96966,-97
1456684951,43.16147,-70.96962,-98
1456684954,43.16149,-70.96958,-96
1456684958,43.16151,-70.96954,-1000
1456684962,43.161533,-70.969505,-98
1456684965,43.16156,-70.96948,-92
1456684970,43.16159,-70.96948,-1000
1456684974,43.161625,-70.96948,-96
1456684979,43.161667,-70.96949,-1000
1456685018,43.161697,-70.9695,-98
1456685238,43.16173,-70.96953,-93
1456685249,43.161755,-70.969505,-94
1456685252,43.161747,-70.96945,-95
1456685255,43.16173,-70.969406,-95
1456685258,43.1617,-70.969376,-92
1456685262,43.161682,-70.96934,-88
1456685264,43.161644,-70.96929,-94
1456685268,43.161617,-70.96927,-97
1456685271,43.16159,-70.96924,-96
1456685274,43.161583,-70.9692,-96
1456685278,43.16156,-70.96917,-95
1456685281,43.16155,-70.96912,-98
1456685284,43.161568,-70.96908,-1000
1456685289,43.161594,-70.96906,-1000
1456685292,43.161625,-70.969025,-98
1456685296,43.16165,-70.969,-1000
1456685299,43.16168,-70.968994,-1000
1456685302,43.161697,-70.968956,-98
1456685306,43.161713,-70.968925,-99
1456685309,43.16174,-70.968895,-98
1456685312,43.161755,-70.96886,-1000
1456685520,43.161777,-70.96883,-98
1456685587,43.16181,-70.968704,-98
1456685589,43.16176,-70.9688,-98
1456685591,43.161747,-70.96885,-98
1456685594,43.161724,-70.96887,-95
1456685597,43.161697,-70.968895,-98
1456685601,43.16168,-70.96893,-1000
1456685605,43.161644,-70.96895,-1000
1456685615,43.161617,-70.96898,-98
1456685618,43.1616,-70.96901,-93
1456685621,43.16157,-70.969025,-94
1456685624,43.161545,-70.96905,-92
1456685627,43.161514,-70.96907,-90
1456685630,43.161488,-70.9691,-94
1456685634,43.1615,-70.96915,-1000
1456685637,43.161526,-70.9692,-92
1456685640,43.161545,-70.969246,-92
1456685643,43.161568,-70.96928,-94
1456685647,43.16159,-70.969315,-93
1456685650,43.161617,-70.96935,-98
1456685653,43.161633,-70.96938,-1000
1456685656,43.16165,-70.96941,-92
1456685659,43.161682,-70.969444,-1000
1456685663,43.161705,-70.96947,-1000
1456685666,43.16173,-70.9695,-1000
1456685670,43.16176,-70.96953,-98
1456685693,43.161747,-70.96957,-93
1456685697,43.16176,-70.969604,-97
1456685701,43.161774,-70.96964,-97
1456685715,43.16176,-70.969696,-99
1456685720,43.161755,-70.969734,-89
1456685724,43.16173,-70.96978,-89
1456685727,43.161705,-70.96981,-90
1456685731,43.161686,-70.96984,-88
1456685735,43.161648,-70.969864,-93
1456685745,43.161625,-70.96989,-94
1456685773,43.16163,-70.969894,-95
1456685780,43.16161,-70.96985,-96
1456685791,43.16158,-70.96984,-90
1456685794,43.161602,-70.96986,-1000
1456685802,43.161636,-70.969864,-96
1456685805,43.161674,-70.96985,-95
1456685809,43.16169,-70.9698,-93
1456685812,43.16172,-70.969765,-98
1456685816,43.161747,-70.969734,-95
1456685819,43.161766,-70.969696,-1000
1456685822,43.161804,-70.96971,-97
1456685825,43.16183,-70.96971,-1000
1456685828,43.161858,-70.96972,-93
1456685831,43.161892,-70.969734,-97
1456685837,43.161915,-70.96974,-99
1456685845,43.16194,-70.969765,-99
1456685849,43.161964,-70.96978,-1000
1456685854,43.16199,-70.969795,-92
1456685858,43.162014,-70.96983,-94
1456685862,43.16205,-70.96983,-93
1456685866,43.162086,-70.96984,-91
1456685871,43.16212,-70.969864,-96
1456685874,43.16215,-70.9699,-96
1456685880,43.162193,-70.96989,-1000
1456685885,43.162224,-70.96984,-96
1456685893,43.16226,-70.969795,-1000
1456685901,43.162296,-70.96975,-1000
1456685904,43.162342,-70.969734,-1000
1456685916,43.162395,-70.96971,-97
1456685923,43.16244,-70.969666,-1000
1456685930,43.16249,-70.96956,-1000
1456685935,43.1625,-70.96945,-1000
1456685939,43.162506,-70.96936,-1000
1456685951,43.162506,-70.96929,-1000
1456685956,43.16253,-70.96921,-98
1456685962,43.16255,-70.969124,-1000
1456685966,43.16257,-70.969025,-1000
1456685972,43.162567,-70.96893,-1000
1456685976,43.162575,-70.96884,-1000
1456685981,43.162594,-70.96876,-98
1456685987,43.16261,-70.968666,-1000
1456685990,43.16262,-70.968575,-1000
1456685994,43.162624,-70.968506,-1000
1456685999,43.162617,-70.96844,-1000
1456686004,43.162613,-70.96836,-1000
1456686008,43.162636,-70.96831,-1000
1456686013,43.16266,-70.96825,-1000
1456686017,43.162663,-70.96818,-1000
1456686021,43.16267,-70.96811,-1000
1456686026,43.162678,-70.96805,-1000
1456686033,43.162663,-70.96799,-1000
1456686037,43.16268,-70.967896,-1000
1456686043,43.162674,-70.96782,-1000
1456686048,43.162685,-70.967735,-1000
1456686051,43.162704,-70.96766,-1000
1456686055,43.16273,-70.96762,-1000
1456686059,43.162727,-70.96757,-1000
1456686064,43.162743,-70.9675,-1000
1456686068,43.162746,-70.96744,-1000
1456686071,43.16277,-70.96739,-1000
1456686074,43.162777,-70.967354,-1000
1456686078,43.16279,-70.96731,-1000
1456686083,43.162785,-70.96725,-1000
1456686094,43.16278,-70.96719,-1000
1456686100,43.16276,-70.96714,-1000
1456686122,43.162746,-70.967094,-1000
1456686130,43.16273,-70.967094,-1000
1456686135,43.162743,-70.96703,-1000
1456686140,43.162727,-70.966995,-1000
1456686148,43.162727,-70.96695,-1000
1456686151,43.162743,-70.96689,-1000
1456686154,43.16276,-70.966835,-1000
1456686158,43.16279,-70.9668,-1000
1456686162,43.16281,-70.966736,-1000
1456686168,43.162827,-70.96667,-1000
1456686174,43.162853,-70.96659,-1000
1456686179,43.162888,-70.966545,-1000
1456686183,43.162903,-70.96648,-1000
1456686187,43.162952,-70.966446,-1000
1456686192,43.16298,-70.96639,-1000
1456686200,43.163006,-70.96634,-1000
1456686206,43.163048,-70.96632,-1000
1456686211,43.16307,-70.96625,-1000
1456686216,43.163086,-70.96617,-1000
1456686221,43.16315,-70.966125,-1000
1456686230,43.163185,-70.966064,-1000
1456686241,43.16322,-70.96606,-1000
1456686245,43.163258,-70.96604,-1000
1456686249,43.16331,-70.96601,-1000
1456686253,43.163353,-70.96596,-1000
1456686258,43.163406,-70.96593,-1000
1456686263,43.163452,-70.965935,-1000
1456686266,43.163498,-70.965935,-1000
1456686336,43.163532,-70.965904,-1000
1456686354,43.16361,-70.96586,-1000
1456686364,43.163673,-70.96579,-1000
1456686424,43.163723,-70.9657,-1000
1456686445,43.163807,-70.96568,-1000
1456686483,43.1638,-70.965546,-1000
1456686506,43.1638,-70.96555,-1000
1456686587,43.163807,-70.96556,-1000
1456686593,43.163826,-70.965515,-1000
1456686607,43.163815,-70.965454,-1000
1456686611,43.16383,-70.965485,-1000
1456686615,43.16384,-70.96553,-1000
1456686619,43.163834,-70.96558,-1000
1456686629,43.163857,-70.96563,-1000
1456686632,43.163837,-70.96567,-1000
1456686636,43.163815,-70.96565,-1000
1456686640,43.163784,-70.96567,-1000
1456686645,43.163757,-70.96569,-1000
1456686658,43.16373,-70.96572,-1000
1456686670,43.16368,-70.96582,-1000
1456686683,43.1636,-70.965866,-1000
1456686687,43.163548,-70.96591,-1000
1456686691,43.163513,-70.96593,-1000
1456686695,43.163486,-70.96596,-1000
1456686700,43.163452,-70.96597,-1000
1456686704,43.16341,-70.965996,-1000
1456686710,43.163376,-70.96601,-1000
1456686715,43.163334,-70.965996,-1000
1456686719,43.1633,-70.966034,-1000
1456686722,43.163258,-70.966064,-1000
1456686725,43.163235,-70.96607,-1000
1456686729,43.163193,-70.96608,-1000
1456686733,43.16316,-70.96611,-1000
1456686737,43.16315,-70.96615,-1000
1456686740,43.163124,-70.96618,-1000
1456686743,43.163097,-70.9662,-1000
1456686751,43.163074,-70.96624,-1000
1456686754,43.163017,-70.96634,-1000
1456686757,43.163,-70.96637,-1000
1456686761,43.16297,-70.96641,-1000
1456686764,43.162937,-70.96644,-1000
1456686767,43.16292,-70.966484,-1000
1456686770,43.16289,-70.96652,-1000
1456686774,43.162876,-70.96656,-1000
1456686777,43.16284,-70.96661,-1000
1456686780,43.162827,-70.96665,-1000
1456686783,43.1628,-70.96668,-1000
1456686786,43.162792,-70.96672,-1000
1456686789,43.16278,-70.96677,-1000
1456686795,43.162758,-70.966805,-1000
1456686799,43.162754,-70.96686,-1000
1456686802,43.16276,-70.9669,-1000
1456686806,43.162777,-70.96695,-1000
1456686812,43.162777,-70.96699,-1000
1456686824,43.16278,-70.96705,-1000
1456686831,43.16276,-70.96717,-1000
1456686838,43.16276,-70.96729,-1000
1456686841,43.16274,-70.9674,-1000
1456686844,43.162724,-70.96745,-1000
1456686847,43.162716,-70.96749,-1000
1456686851,43.162697,-70.96752,-1000
1456686856,43.16268,-70.96755,-1000
1456686860,43.16269,-70.96762,-1000
1456686863,43.162704,-70.96766,-1000
1456686869,43.1627,-70.96772,-1000
1456686874,43.16269,-70.96778,-1000
1456686879,43.162666,-70.96784,-1000
1456686883,43.162685,-70.967896,-1000
1456686887,43.162674,-70.96794,-1000
1456686890,43.162678,-70.96802,-1000
1456686893,43.162666,-70.968056,-1000
1456686896,43.162666,-70.9681,-1000
1456686900,43.16267,-70.96815,-1000
1456686904,43.16266,-70.96821,-1000
1456686908,43.162663,-70.96829,-1000
1456686911,43.162678,-70.96835,-1000
1456686915,43.162666,-70.968414,-1000
1456686919,43.162663,-70.96846,-1000
1456686921,43.162663,-70.968506,-1000
1456686925,43.162666,-70.968544,-1000
1456686930,43.16265,-70.96859,-1000
1456686935,43.162636,-70.968636,-1000
1456686939,43.162643,-70.96871,-1000
1456686948,43.162632,-70.96879,-1000
1456686951,43.16259,-70.9689,-1000
1456686955,43.16258,-70.96896,-1000
1456686961,43.162586,-70.96902,-97
1456686966,43.16258,-70.96907,-1000
1456686971,43.162575,-70.96914,-1000
1456686976,43.162563,-70.96921,-98
1456686979,43.162567,-70.96928,-1000
1456686982,43.162575,-70.96934,-99
1456686986,43.16259,-70.96938,-98
1456686989,43.162594,-70.96943,-1000
1456686993,43.162594,-70.96949,-98
1456686997,43.16258,-70.96955,-98
1456686999,43.16255,-70.969604,-1000
1456687001,43.162525,-70.96964,-100
1456687004,43.1625,-70.96965,-95
1456687006,43.16246,-70.96969,-99
1456687009,43.162434,-70.969696,-1000
1456687013,43.1624,-70.96972,-98
1456687016,43.16236,-70.96975,-97
1456687020,43.16233,-70.969765,-94
1456687024,43.162304,-70.9698,-95
1456687029,43.16229,-70.96985,-1000
1456687033,43.162247,-70.96988,-1000
1456687042,43.16221,-70.96986,-96
1456687047,43.162167,-70.96984,-1000
1456687051,43.16212,-70.96985,-96
1456687054,43.16208,-70.96986,-1000
1456687059,43.162037,-70.96985,-1000
1456687063,43.16201,-70.969826,-97
1456687067,43.162003,-70.96977,-1000
1456687071,43.161995,-70.96973,-1000
1456687074,43.16198,-70.96968,-95
1456687077,43.161957,-70.96965,-1000
1456687080,43.161938,-70.96962,-1000
1456687083,43.161915,-70.96959,-98
1456687088,43.16189,-70.96957,-97
1456687091,43.161858,-70.969574,-94
1456687093,43.161842,-70.96961,-98
1456687096,43.16183,-70.96964,-96
1456687099,43.161808,-70.96968,-1000
1456687102,43.16178,-70.96971,-94
1456687106,43.161755,-70.96974,-97
1456687109,43.161728,-70.96977,-89
1456687112,43.1617,-70.9698,-93
1456687115,43.161674,-70.96984,-97
1456687118,43.16165,-70.96988,-97
1456687121,43.16163,-70.96991,-94
1456687124,43.161606,-70.96994,-94
1456687129,43.161583,-70.96996,-93
1456687132,43.161575,-70.97002,-1000
1456687135,43.161575,-70.970055,-94
1456687138,43.161594,-70.9701,-95
1456687141,43.16161,-70.97013,-89
1456687144,43.161602,-70.97018,-98
1456687147,43.16158,-70.970215,-95
1456687150,43.161552,-70.970245,-95
1456687152,43.16152,-70.97027,-93
1456687156,43.16151,-70.97031,-96
1456687158,43.161507,-70.97036,-90
1456687162,43.16152,-70.9704,-96
1456687165,43.161533,-70.970436,-89
1456687168,43.16156,-70.970474,-92
1456687171,43.161594,-70.970505,-1000
1456687174,43.16161,-70.97054,-96
1456687177,43.16163,-70.97058,-97
1456687180,43.16164,-70.97062,-90
1456687183,43.16165,-70.97065,-95
1456687193,43.161663,-70.970695,-94
1456687195,43.161655,-70.97074,-84
1456687198,43.161663,-70.97078,-92
1456687202,43.161674,-70.970825,-91
1456687205,43.16169,-70.97089,-87
1456687208,43.161713,-70.97091,-91
1456687213,43.161736,-70.97095,-94
1456687216,43.161762,-70.97098,-91
1456687219,43.161777,-70.97102,-83
1456687223,43.161793,-70.971054,-93
1456687226,43.16181,-70.9711,-92
1456687228,43.161842,-70.97112,-91
1456687231,43.161865,-70.971146,-97
1456687234,43.161877,-70.97118,-88
1456687237,43.1619,-70.97123,-87
1456687241,43.1619,-70.97127,-89
1456687244,43.161922,-70.971306,-87
1456687248,43.161945,-70.97135,-88
1456687253,43.161953,-70.9714,-96
1456687258,43.161972,-70.97144,-94
1456687261,43.161987,-70.971504,-85
1456687265,43.162018,-70.971535,-1000
1456687268,43.162037,-70.971565,-83
1456687270,43.162037,-70.97161,-87
1456687273,43.162045,-70.97164,-93
1456687276,43.162045,-70.97169,-94
1456687279,43.162033,-70.97173,-87
1456687283,43.16203,-70.97178,-79
1456687285,43.16201,-70.971825,-83
1456687287,43.161995,-70.97186,-80
1456687291,43.16198,-70.97189,-90
1456687294,43.161953,-70.97194,-83
1456687297,43.16193,-70.97197,-87
1456687300,43.161896,-70.97199,-97
1456687302,43.16187,-70.972015,-83
1456687305,43.16184,-70.97202,-93
1456687308,43.161804,-70.97203,-83
1456687310,43.161766,-70.97203,-89
1456687314,43.161743,-70.97203,-91
1456687317,43.161705,-70.97204,-89
1456687323,43.16168,-70.97203,-88
1456687343,43.161674,-70.972046,-90
1456687357,43.16166,-70.97207,-92
1456687430,43.16165,-70.97208,-87
1456687432,43.16163,-70.97205,-96
1456687434,43.161606,-70.97202,-90
1456687437,43.161583,-70.972,-91
1456687440,43.161556,-70.97196,-86
1456687443,43.161522,-70.97192,-83
1456687445,43.16149,-70.97188,-85
1456687448,43.161472,-70.97185,-81
1456687452,43.16145,-70.97181,-85
1456687455,43.161423,-70.97178,-1000
1456687460,43.161392,-70.97174,-92
1456687464,43.161354,-70.9717,-94
1456687466,43.161312,-70.97169,-94
1456687469,43.161297,-70.97166,-98
1456687473,43.161278,-70.97163,-1000
1456687476,43.161236,-70.971596,-92
1456687479,43.16122,-70.97155,-97
1456687482,43.16121,-70.971504,-92
1456687486,43.1612,-70.971466,-91
1456687489,43.161182,-70.971405,-97
1456687493,43.161175,-70.97137,-97
1456687497,43.161148,-70.97131,-86
1456687500,43.161125,-70.97125,-88
1456687502,43.161114,-70.97121,-91
1456687504,43.161102,-70.971176,-86
1456687508,43.161083,-70.97114,-94
1456687511,43.161076,-70.97109,-93
1456687514,43.161068,-70.971054,-95
1456687518,43.16105,-70.97101,-98
1456687520,43.161037,-70.97095,-93
1456687522,43.16102,-70.97091,-95
1456687525,43.161003,-70.97087,-87
1456687528,43.16098,-70.97083,-89
1456687530,43.16096,-70.9708,-92
1456687535,43.160942,-70.97077,-93
1456687538,43.160923,-70.97073,-91
1456687550,43.160904,-70.97069,-90
1456687568,43.16091,-70.97065,-93
1456687574,43.16093,-70.97061,-97
1456687589,43.160957,-70.9706,-97
1456687707,43.16098,-70.97055,-91
1456687710,43.161,-70.97055,-90
1456687711,43.160976,-70.970665,-94
1456687718,43.16099,-70.970665,-85
1456687722,43.160957,-70.97064,-86
1456687725,43.160915,-70.97063,-90
1456687729,43.160877,-70.97062,-96
1456687734,43.160843,-70.97058,-95
1456687737,43.16083,-70.970535,-1000
1456687741,43.160812,-70.9705,-95
1456687746,43.16077,-70.97047,-96
1456687751,43.16074,-70.97041,-99
1456687755,43.160736,-70.97036,-97
1456687760,43.16073,-70.97029,-1000
1456687763,43.160698,-70.97022,-96
1456687767,43.16067,-70.970184,-99
1456687771,43.160637,-70.97014,-95
1456687776,43.16059,-70.970116,-98
1456687779,43.16057,-70.97009,-1000
1456687784,43.16053,-70.9701,-1000
1456687788,43.16048,-70.97012,-91
1456687791,43.16043,-70.97014,-1000
1456687796,43.160374,-70.97014,-98
1456687800,43.160328,-70.97016,-1000
1456687804,43.16027,-70.97016,-1000
1456687808,43.160236,-70.97013,-1000
1456687812,43.160183,-70.970116,-1000
1456687815,43.160133,-70.970146,-99
1456687822,43.16009,-70.97013,-98
1456687826,43.160046,-70.970116,-1000
1456687832,43.159996,-70.970116,-98
1456687839,43.15989,-70.97009,-98
1456687861,43.159786,-70.97004,-1000
1456687868,43.159702,-70.97008,-97
1456687874,43.15963,-70.97016,-97
1456687880,43.15955,-70.970215,-1000
1456687889,43.15946,-70.97022,-1000
1456687896,43.159367,-70.97019,-1000
1456687903,43.159267,-70.970215,-97
1456687911,43.15917,-70.9702,-1000
1456687917,43.159073,-70.97021,-97
1456687920,43.159,-70.970215,-1000
1456687924,43.158962,-70.9702,-1000
1456687928,43.158916,-70.970184,-1000
1456687931,43.158894,-70.9702,-97
1456687934,43.158855,-70.970184,-97
1456687938,43.158806,-70.97017,-1000
1456687941,43.15877,-70.970146,-1000
1456687944,43.15874,-70.97013,-94
1456687948,43.158703,-70.97013,-94
1456687951,43.158665,-70.97014,-1000
1456687954,43.158638,-70.97017,-97
1456687957,43.158623,-70.970215,-98
1456687959,43.15861,-70.97025,-1000
1456687963,43.158592,-70.97028,-95
1456687965,43.15857,-70.97032,-95
1456687967,43.158554,-70.97035,-94
1456687970,43.15854,-70.97038,-1000
1456687973,43.15853,-70.97042,-97
1456687976,43.15853,-70.97046,-1000
1456687978,43.15852,-70.97051,-96
1456687981,43.158512,-70.97055,-97
1456687984,43.158504,-70.9706,-96
1456687987,43.158485,-70.97063,-97
1456687991,43.15847,-70.970665,-94
1456687993,43.158447,-70.97073,-95
1456687996,43.158443,-70.97078,-1000
1456687999,43.158424,-70.97081,-1000
1456688002,43.158398,-70.97085,-96
1456688006,43.15838,-70.97089,-95
1456688009,43.158356,-70.97094,-98
1456688012,43.15834,-70.97098,-1000
1456688017,43.15832,-70.971016,-97
1456688021,43.158306,-70.97108,-1000
1456688024,43.15828,-70.971115,-97
1456688027,43.158264,-70.97116,-97
1456688030,43.15824,-70.97119,-1000
1456688033,43.158222,-70.97121,-94
1456688036,43.15821,-70.97125,-92
1456688040,43.158188,-70.97128,-99
1456688043,43.158176,-70.97133,-97
1456688045,43.15815,-70.97135,-99
1456688049,43.158134,-70.97138,-98
1456688053,43.15811,-70.971436,-97
1456688056,43.158096,-70.97148,-1000
1456688060,43.158092,-70.97152,-1000
1456688062,43.158066,-70.97157,-1000
1456688065,43.15806,-70.9716,-1000
1456688069,43.158047,-70.97165,-1000
1456688072,43.15802,-70.9717,-98
1456688075,43.157993,-70.97173,-96
1456688079,43.157978,-70.97177,-97
1456688081,43.15796,-70.971825,-99
1456688085,43.157948,-70.971855,-94
1456688088,43.157932,-70.97191,-98
1456688091,43.15791,-70.97193,-98
1456688094,43.1579,-70.97198,-1000
1456688097,43.157894,-70.97202,-97
1456688101,43.157894,-70.97207,-93
1456688105,43.157894,-70.972115,-92
1456688108,43.157894,-70.97216,-95
1456688112,43.157894,-70.9722,-96
1456688115,43.1579,-70.972275,-95
1456688118,43.157906,-70.97231,-1000
1456688120,43.157898,-70.97235,-95
